v,comuna,manzana,predio,rol,_ok,_status,nombreComuna,direccion_sii,lat,lon,valorTotal,valorAfecto,valorExento,supTerreno,supConsMt2,supConsMt3,valorComercial_clp_m2,txt_direccion,txt_avaluo_total,txt_avaluo_exento,txt_cuota_trimestral,txt_serie,txt_ind_aseo,txt_anio_term_exencion,txt_cod_ubicacion,txt_cod_destino,_extra_json,ah,ah_coefVariacion,ah_eac,ah_eacano,ah_mediana,ah_numeroMuestras,ah_rangoSuperficie,ah_utm_x,ah_utm_y,ah_valorUnitario,cap__observatorio_de_mercado_de_suelo_urbano_2025__comuna,cap__observatorio_de_mercado_de_suelo_urbano_2025__código_área_homogénea,cap__observatorio_de_mercado_de_suelo_urbano_2025__región,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_bodega,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_comercio,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_estacionamiento,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_industria,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_oficina,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_destino_sitio_eriazo,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_habitacional_casa,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_habitacional_departamento,cap__observatorio_de_mercado_de_suelo_urbano_2025__transacciones_otros_destinos,cap__observatorio_de_mercado_de_suelo_urbano_2025__valor_comercial_m²_de_suelo,cap__áreas_homogéneas_rav_sne_2025__código_área_homogénea,cap__áreas_homogéneas_rav_sne_2025__código_área_homogénea__2,cap__áreas_homogéneas_rav_sne_2025__rango_superficie_predial_en_m²,cap__áreas_homogéneas_rav_sne_2025__rango_superficie_predial_en_m²__2,cap__áreas_homogéneas_rav_sne_2025__valor_m²_de_terreno,cap__áreas_homogéneas_rav_sne_2025__valor_m²_de_terreno__2,destinoDescripcion,eacano,eacs,eacsDescripcion,existePredio,medidaSup,medidaSupConst,obs_codigo_area_homogenea,obs_comuna,obs_region,obs_tx_destino_bodega,obs_tx_destino_comercio,obs_tx_destino_estacionamiento,obs_tx_destino_industria,obs_tx_destino_oficina,obs_tx_destino_sitio_eriazo,obs_tx_habitacional_casa,obs_tx_habitacional_departamento,obs_tx_otros_destinos,obs_valor_comercial_m2_suelo,periodo,predioPublicado_comuna,predioPublicado_id,predioPublicado_manzana,predioPublicado_predio,predioPublicado_utm_x,predioPublicado_utm_y,rangoSuperficie,sector,tablaOrigen,ubicacion,_poly_idx,_match_method,pol_area_m2,dc_contribucion_semestral,dc_cod_destino,dc_avaluo_fiscal,dc_avaluo_exento,dc_sup_terreno,dc_cod_ubicacion,dc_direccion,dc_bc1_comuna,dc_bc1_manzana,dc_bc1_predio,dc_bc2_comuna,dc_bc2_manzana,dc_bc2_predio,dc_padre_comuna,dc_padre_manzana,dc_padre_predio,n_lineas_construccion,sup_construida_total,anio_construccion_min,anio_construccion_max,materiales,calidades,pisos_max,serie
16106|03854|00440,16106,3854,440,03854-00440,TRUE,200,SAN MIGUEL,SALESIANOS 1128 DP 1501 ,-33.492802,-70.652276,48307071,0,48307071,0,0,0,355980,SALESIANOS 1128 DP 1501,47593171,47593171,0,FALSE,,2039,U,H,,CMB066,,,,,,,,,,SAN MIGUEL,CMB066,XIII Región Metropolitana,36,6,91,0,5,0,0,108,0,"15,8 UF",CMB066,, 290 - 1.000  m²,,355.98,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,CMB066,SAN MIGUEL,XIII Región Metropolitana,36,6,91,0,5,0,0,108,0,"15,8 UF",PRIMER SEMESTRE DE 2026,16106,127553521,3854,90001,346506.5968,6292857.29,,0,PREDIOS_NACIONAL,URBANA,3502,1_contains,5897.803943,0,H,47593171,47593171,0,U,SALESIANOS 1128 DP 1501,16106,3854,90001,0,0,0,0,0,0,1,35,2019,2019,B,3,23,FALSE
16106|02952|00339,16106,2952,339,02952-00339,TRUE,200,SAN MIGUEL,LL SUBERCASEAUX 3747 BX 107 ,-33.488101,-70.651544,7580521,7580521,0,0,0,0,442048,LL SUBERCASEAUX 3747 BX 107,7468493,0,19923,FALSE,,0,U,Z,,XMB068,,,,,,,,,,SAN MIGUEL,XMB068,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",XMB068,, 260 - 1.670  m²,,442.05,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XMB068,SAN MIGUEL,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",PRIMER SEMESTRE DE 2026,16106,127535329,2952,90208,346566.3421,6293379.697,,0,PREDIOS_NACIONAL,URBANA,2111,1_contains,1850.870043,39846,Z,7468493,0,0,U,LL SUBERCASEAUX 3747 BX 107,16106,2952,90208,0,0,0,0,0,0,1,13,1999,1999,B,4,11,FALSE
16106|03846|00077,16106,3846,77,03846-00077,TRUE,200,SAN MIGUEL,SALESIANOS 850 DP A- 507 ,-33.493664,-70.647329,51252352,0,51252352,0,0,0,525860,SALESIANOS 850 DP A- 507,50494925,50494925,0,FALSE,,2025,U,H,,HMA055,,,,,,,,,,SAN MIGUEL,HMA055,XIII Región Metropolitana,19,0,10,0,0,0,18,49,0,"23,34 UF",HMA055,, 2.510 - 2.870  m²,,525.86,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA055,SAN MIGUEL,XIII Región Metropolitana,19,0,10,0,0,0,18,49,0,"23,34 UF",PRIMER SEMESTRE DE 2026,16106,127548941,3846,90020,346967.8185,6292768.987,,0,PREDIOS_NACIONAL,URBANA,3831,1_contains,3515.948786,0,H,50494925,50494925,0,U,SALESIANOS 850 DP A- 507,16106,3846,90020,0,0,0,0,0,0,1,49,2005,2005,B,3,10,FALSE
16106|05452|00008,16106,5452,8,05452-00008,TRUE,200,SAN MIGUEL,SGDA AVENIDA 1111 DP C ,-33.505203,-70.655766,39489265,0,39489265,0,0,0,446103,SGDA AVENIDA 1111 DP C,38905677,38905677,0,FALSE,,0,U,H,,CMB064,,,,,,,,,,SAN MIGUEL,CMB064,XIII Región Metropolitana,8,13,19,0,0,1,2,20,0,"19,8 UF",CMB064,, 330 - 1.220  m²,,446.11,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,CMB064,SAN MIGUEL,XIII Región Metropolitana,8,13,19,0,0,1,2,20,0,"19,8 UF",PRIMER SEMESTRE DE 2026,16106,127551503,5452,90004,346204.3703,6291476.982,,0,PREDIOS_NACIONAL,URBANA,8669,1_contains,714.2801783,0,H,38905677,38905677,0,U,SGDA AVENIDA 1111 DP C,16106,5452,90004,0,0,0,0,0,0,1,69,1956,1956,B,3,3,FALSE
16106|03252|00577,16106,3252,577,03252-00577,TRUE,200,SAN MIGUEL,ANA LUISA 1171 BX 127 ,-33.489194,-70.652555,6554574,6554574,0,0,0,0,448807,ANA LUISA 1171 BX 127,6457708,0,17227,FALSE,,0,U,Z,,HMB018,,,,,,,,,,SAN MIGUEL,HMB018,XIII Región Metropolitana,99,0,109,0,0,0,3,127,3,"19,92 UF",HMB018,, 250 - 590  m²,,448.81,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB018,SAN MIGUEL,XIII Región Metropolitana,99,0,109,0,0,0,3,127,3,"19,92 UF",PRIMER SEMESTRE DE 2026,16106,127553051,3252,90123,346474.3339,6293257.001,,0,PREDIOS_NACIONAL,URBANA,2425,1_contains,3883.07382,34454,Z,6457708,0,0,U,ANA LUISA 1171 BX 127,16106,3252,90123,0,0,0,0,0,0,1,13,2013,2013,B,4,3,FALSE
16106|02151|00347,16106,2151,347,02151-00347,TRUE,200,SAN MIGUEL,ALCALDE P ALARCON 921 BX 107 BD 114,-33.486221,-70.64718,8693935,8693935,0,0,0,0,157488,ALCALDE P ALARCON 921 BX 107,8565452,0,22849,FALSE,,0,U,Z,,HMA016,,,,,,,,,,SAN MIGUEL,HMA016,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",HMA016,, 100 - 4.400  m²,,157.49,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA016,SAN MIGUEL,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",PRIMER SEMESTRE DE 2026,16106,127553487,2151,90001,346968.4843,6293594.539,,0,PREDIOS_NACIONAL,URBANA,1649,1_contains,4896.456594,45698,Z,8565452,0,0,U,ALCALDE P ALARCON 921 BX 107,16106,2151,90001,0,0,0,0,0,0,2,15,2017,2017,B,4,21,FALSE
16106|05242|00013,16106,5242,13,05242-00013,TRUE,200,SAN MIGUEL,DEPARTAMENTAL 793 ,-33.505073,-70.646296,359465345,359465345,0,0,0,0,211561,DEPARTAMENTAL 793,354153028,0,944704,FALSE,,0,U,I,,HMB030,0,14,2022,0,0,150 - 460,347180.8841,6291694.584,167703,SAN MIGUEL,HMB030,XIII Región Metropolitana,62,3,52,6,0,0,55,439,0,"9,39 UF",HMB030,, 150 - 460  m²,,211.57,,INDUSTRIA,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB030,SAN MIGUEL,XIII Región Metropolitana,62,3,52,6,0,0,55,439,0,"9,39 UF",PRIMER SEMESTRE DE 2026,16106,127530723,5242,13,347083.8129,6291505.415,150 - 460,0,PREDIOS_NACIONAL,URBANA,8703,1_contains,1359.468103,1889408,I,354153028,0,960,U,DEPARTAMENTAL 793,0,0,0,0,0,0,0,0,0,7,884,1950,1976,A|C|GA|GC|GE,2|4,2,FALSE
16106|02152|00984,16106,2152,984,02152-00984,TRUE,200,SAN MIGUEL,FERNANDO LAZCANO 1325 BD 22 ,-33.483582,-70.651756,2825728,2825728,0,0,0,0,319031,FERNANDO LAZCANO 1325 BD 22,2783969,0,7426,FALSE,,0,U,L,,HMM047,,,,,,,,,,SAN MIGUEL,HMM047,XIII Región Metropolitana,16,0,31,0,15,0,5,36,0,"14,16 UF",HMM047,, 210 - 1.560  m²,,319.04,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMM047,SAN MIGUEL,XIII Región Metropolitana,16,0,31,0,15,0,5,36,0,"14,16 UF",PRIMER SEMESTRE DE 2026,16106,127538073,2152,90413,346538.6735,6293880.393,,0,PREDIOS_NACIONAL,URBANA,1353,1_contains,2139.809391,14852,L,2783969,0,0,U,FERNANDO LAZCANO 1325 BD 22,16106,2152,90413,0,0,0,0,0,0,1,3,1995,1995,B,4,5,FALSE
16106|01745|00154,16106,1745,154,01745-00154,TRUE,200,SAN MIGUEL,CARNOT 955 DP 1615 ,-33.480987,-70.645763,50612326,0,50612326,0,0,0,194438,CARNOT 955 DP 1615,49864358,49864358,0,FALSE,,2028,U,H,,XBB002,,,,,,,,,,SAN MIGUEL,XBB002,XIII Región Metropolitana,350,8,279,7,1,1,17,439,4,"8,63 UF",XBB002,, 70 - 540  m²,,194.44,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XBB002,SAN MIGUEL,XIII Región Metropolitana,350,8,279,7,1,1,17,439,4,"8,63 UF",PRIMER SEMESTRE DE 2026,16106,127549787,1745,90046,347091.0242,6294177.03,,0,PREDIOS_NACIONAL,URBANA,919,1_contains,4132.519144,0,H,49864358,49864358,0,U,CARNOT 955 DP 1615,16106,1745,90046,0,0,0,0,0,0,1,43,2008,2008,B,3,8,FALSE
16106|03862|00265,16106,3862,265,03862-00265,TRUE,200,SAN MIGUEL,TERESA VIAL 1421 BD 51 ,-33.491774,-70.658359,1746340,1746340,0,0,0,0,286587,TERESA VIAL 1421 BD 51,1720532,0,4590,FALSE,,0,U,L,,HMB019,,,,,,,,,,SAN MIGUEL,HMB019,XIII Región Metropolitana,388,3,478,0,15,0,54,698,2,"12,72 UF",HMB019,, 180 - 580  m²,,286.59,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB019,SAN MIGUEL,XIII Región Metropolitana,388,3,478,0,15,0,54,698,2,"12,72 UF",PRIMER SEMESTRE DE 2026,16106,127534459,3862,90049,345939.6178,6292962.267,,0,PREDIOS_NACIONAL,URBANA,3188,1_contains,4245.206382,9180,L,1720532,0,0,U,TERESA VIAL 1421 BD 51,16106,3862,90049,0,0,0,0,0,0,1,4,2008,2008,B,4,18,FALSE
16106|05733|00013,16106,5733,13,05733-00013,TRUE,200,SAN MIGUEL,VARGAS BUSTON 564 BRASILIA,-33.510278,-70.641399,40873327,0,40873327,0,0,0,156136,VARGAS BUSTON 564,40269285,40269285,0,FALSE,,0,U,H,,HBB061,0,14,2022,0,0,150 - 190,347562.0251,6291052.229,123768,SAN MIGUEL,HBB061,XIII Región Metropolitana,0,1,0,0,0,1,45,0,1,"6,93 UF",HBB061,, 150 - 190  m²,,156.14,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HBB061,SAN MIGUEL,XIII Región Metropolitana,0,1,0,0,0,1,45,0,1,"6,93 UF",PRIMER SEMESTRE DE 2026,16106,127549807,5733,13,347547.8747,6290935.512,150 - 190,0,PREDIOS_NACIONAL,URBANA,11958,1_contains,258.2713026,0,H,40269285,40269285,186,U,VARGAS BUSTON 564,0,0,0,0,0,0,0,0,0,1,54,1973,1973,C,4,1,FALSE
16106|05454|00760,16106,5454,760,05454-00760,TRUE,200,SAN MIGUEL,PRIMERA AVENIDA 1336 BX 47 ,-33.503651,-70.659796,6615269,6615269,0,0,0,0,262029,PRIMERA AVENIDA 1336 BX 47,6517506,0,17386,FALSE,,0,U,Z,,HMB036,,,,,,,,,,SAN MIGUEL,HMB036,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",HMB036,, 200 - 650  m²,,262.03,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB036,SAN MIGUEL,XIII Región Metropolitana,453,9,521,0,3,0,56,911,1,"11,63 UF",PRIMER SEMESTRE DE 2026,16106,127553467,5454,90411,345827.1836,6291643.136,,0,PREDIOS_NACIONAL,URBANA,7977,1_contains,3888.957805,34772,Z,6517506,0,0,U,PRIMERA AVENIDA 1336 BX 47,16106,5454,90411,0,0,0,0,0,0,1,13,2017,2017,B,4,18,FALSE
16106|05346|00168,16106,5346,168,05346-00168,TRUE,200,SAN MIGUEL,PJE BLANCO 5597 DP 401 SN JOSE,,,12089944,0,12089944,0,0,0,,PJE BLANCO 5597 DP 401,11911274,11911274,0,FALSE,,0,U,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,,,,,,,,,,,,,,PRIMER SEMESTRE DE 2026,,,,,,,,0,PREDIOS_NACIONAL,URBANA,8833,4_manzana_d12,487.9250394,0,H,11911274,11911274,0,U,PJE BLANCO 5597 DP 401,0,0,0,0,0,0,0,0,0,1,44,1977,1977,B,4,4,FALSE
16106|04852|00520,16106,4852,520,04852-00520,TRUE,200,SAN MIGUEL,LA MARINA 1270 BD 3 ,-33.497457,-70.656883,4363785,4363785,0,0,0,0,286587,LA MARINA 1270 BD 3,4299295,0,11469,FALSE,,0,U,L,,HMB019,,,,,,,,,,SAN MIGUEL,HMB019,XIII Región Metropolitana,388,3,478,0,15,0,54,698,2,"12,72 UF",HMB019,, 180 - 580  m²,,286.59,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB019,SAN MIGUEL,XIII Región Metropolitana,388,3,478,0,15,0,54,698,2,"12,72 UF",PRIMER SEMESTRE DE 2026,16106,127548841,4852,90431,346086.8701,6292334.262,,0,PREDIOS_NACIONAL,URBANA,5581,1_contains,3183.147,22938,L,4299295,0,0,U,LA MARINA 1270 BD 3,16106,4852,90431,0,0,0,0,0,0,1,7,2007,2007,B,4,12,FALSE
16106|03448|00232,16106,3448,232,03448-00232,TRUE,200,SAN MIGUEL,ALVAREZ DE TOLEDO 924 BX 43 ,-33.490887,-70.648485,7192322,7192322,0,0,0,0,193536,ALVAREZ DE TOLEDO 924 BX 43,7086031,0,18902,FALSE,,0,U,Z,,HMB015,,,,,,,,,,SAN MIGUEL,HMB015,XIII Región Metropolitana,90,0,240,2,0,0,20,272,1,"8,59 UF",HMB015,, 120 - 530  m²,,193.54,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB015,SAN MIGUEL,XIII Región Metropolitana,90,0,240,2,0,0,20,272,1,"8,59 UF",PRIMER SEMESTRE DE 2026,16106,127530117,3448,90051,346855.4632,6293075.236,,0,PREDIOS_NACIONAL,URBANA,2941,1_contains,3959.743934,37804,Z,7086031,0,0,U,ALVAREZ DE TOLEDO 924 BX 43,16106,3448,90051,0,0,0,0,0,0,1,13,2014,2014,B,4,15,FALSE
16106|06344|00278,16106,6344,278,06344-00278,TRUE,200,SAN MIGUEL,AV CENTRAL 1078 BD 38 A ,-33.513548,-70.656825,833351,833351,0,0,0,0,349673,AV CENTRAL 1078 BD 38 A,821035,0,2191,FALSE,,0,U,L,,HMA044,,,,,,,,,,SAN MIGUEL,HMA044,XIII Región Metropolitana,23,0,45,0,0,0,6,218,0,"15,52 UF",HMA044,, 2.690 - 7.720  m²,,349.68,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA044,SAN MIGUEL,XIII Región Metropolitana,23,0,45,0,0,0,6,218,0,"15,52 UF",PRIMER SEMESTRE DE 2026,16106,127549711,6344,90001,346120.739,6290550.072,,0,PREDIOS_NACIONAL,URBANA,14333,1_contains,13323.21533,4382,L,821035,0,0,U,AV CENTRAL 1078 BD 38 A,16106,6344,90001,0,0,0,0,0,0,1,2,1996,1996,B,4,12,FALSE
16106|05164|00002,16106,5164,2,05164-00002,TRUE,200,SAN MIGUEL,PASAJE 2 5273 M MUNIZAGA,-33.499876,-70.662123,32337033,0,32337033,0,0,0,203900,PASAJE 2 5273,31859144,31859144,0,FALSE,,0,U,H,,HMM028,0,14,2022,0,0,50 - 260,345508.1177,6291996.631,161631,SAN MIGUEL,HMM028,XIII Región Metropolitana,0,1,0,0,0,0,19,0,0,"9,05 UF",HMM028,, 50 - 260  m²,,203.9,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMM028,SAN MIGUEL,XIII Región Metropolitana,0,1,0,0,0,0,19,0,0,"9,05 UF",PRIMER SEMESTRE DE 2026,16106,127530949,5164,2,345604.298,6292058.306,50 - 260,0,PREDIOS_NACIONAL,URBANA,6412,1_contains,182.4927016,0,H,31859144,31859144,83,U,PASAJE 2 5273,0,0,0,0,0,0,0,0,0,2,87,1960,1984,C,4,2,FALSE
16106|03861|00186,16106,3861,186,03861-00186,TRUE,200,SAN MIGUEL,TERESA VIAL 1301 BD 6 ,-33.49233,-70.656035,989017,989017,0,0,0,0,286587,TERESA VIAL 1301 BD 6,974401,0,2600,FALSE,,0,U,L,,HMB019,,,,,,,,,,SAN MIGUEL,HMB019,XIII Región Metropolitana,388,3,478,0,15,0,54,698,2,"12,72 UF",HMB019,, 180 - 580  m²,,286.59,,BODEGA Y ALMACENAJE,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB019,SAN MIGUEL,XIII Región Metropolitana,388,3,478,0,15,0,54,698,2,"12,72 UF",PRIMER SEMESTRE DE 2026,16106,127546993,3861,90123,346156.5236,6292904.015,,0,PREDIOS_NACIONAL,URBANA,3360,1_contains,2587.972952,5200,L,974401,0,0,U,TERESA VIAL 1301 BD 6,16106,3861,90123,0,0,0,0,0,0,1,3,1996,1996,B,4,4,FALSE
16106|01960|00235,16106,1960,235,01960-00235,TRUE,200,SAN MIGUEL,A ERRAZURIZ 2940 BX 65 ,-33.480392,-70.653426,6349707,6349707,0,0,0,0,317004,A ERRAZURIZ 2940 BX 65,6255869,0,16688,FALSE,,0,U,Z,,HMA070,,,,,,,,,,SAN MIGUEL,HMA070,XIII Región Metropolitana,44,0,61,0,0,0,4,78,0,"14,07 UF",HMA070,, 110 - 840  m²,,317.01,,ESTACIONAMIENTO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA070,SAN MIGUEL,XIII Región Metropolitana,44,0,61,0,0,0,4,78,0,"14,07 UF",PRIMER SEMESTRE DE 2026,16106,127529171,1960,90120,346377.8715,6294231.719,,0,PREDIOS_NACIONAL,URBANA,825,1_contains,3354.674092,33376,Z,6255869,0,0,U,A ERRAZURIZ 2940 BX 65,16106,1960,90120,0,0,0,0,0,0,1,13,1994,1994,B,4,10,FALSE
16106|05548|00115,16106,5548,115,05548-00115,TRUE,200,SAN MIGUEL,G.AVENIDA 5620 5630 A 1205 ,-33.505745,-70.654944,48534812,0,48534812,0,0,0,485081,G.AVENIDA 5620 5630 A 1205,47817546,47817546,0,FALSE,,2026,U,H,,CMB063,,,,,,,,,,SAN MIGUEL,CMB063,XIII Región Metropolitana,27,1,22,0,1,0,0,65,1,"21,53 UF",CMB063,, 260 - 1.690  m²,,485.09,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,CMB063,SAN MIGUEL,XIII Región Metropolitana,27,1,22,0,1,0,0,65,1,"21,53 UF",PRIMER SEMESTRE DE 2026,16106,127543819,5548,90034,346281.6222,6291418.183,,0,PREDIOS_NACIONAL,URBANA,9077,1_contains,4283.808892,0,H,47817546,47817546,0,U,G.AVENIDA 5620 5630 A 1205,16106,5548,90034,0,0,0,0,0,0,1,43,2006,2006,B,3,17,FALSE
16106|05042|00039,16106,5042,39,05042-00039,TRUE,200,SAN MIGUEL,A NUNEZ 5254 ,-33.504066,-70.64156,58703046,0,58703046,0,0,0,211561,A NUNEZ 5254,57835510,57835510,0,FALSE,,0,U,H,,HMB030,0,14,2022,0,0,150 - 460,347180.8841,6291694.584,167703,SAN MIGUEL,HMB030,XIII Región Metropolitana,62,3,52,6,0,0,55,439,0,"9,39 UF",HMB030,, 150 - 460  m²,,211.57,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB030,SAN MIGUEL,XIII Región Metropolitana,62,3,52,6,0,0,55,439,0,"9,39 UF",PRIMER SEMESTRE DE 2026,16106,127530921,5042,39,347521.966,6291624.111,150 - 460,0,PREDIOS_NACIONAL,URBANA,8074,1_contains,309.8899026,0,H,57835510,57835510,243,U,A NUNEZ 5254,0,0,0,0,0,0,0,0,0,1,53,1961,1961,C,3,1,FALSE
16106|04544|00089,16106,4544,89,04544-00089,TRUE,200,SAN MIGUEL,SANTA ESTER 778 DP A- 411 ,-33.497271,-70.645882,47595070,0,47595070,0,0,0,174386,SANTA ESTER 778 DP A- 411,46891692,46891692,0,FALSE,,2031,U,H,,XBB024,,,,,,,,,,SAN MIGUEL,XBB024,XIII Región Metropolitana,0,4,0,2,0,0,5,31,1,"7,74 UF",XBB024,, 140 - 500  m²,,174.39,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XBB024,SAN MIGUEL,XIII Región Metropolitana,0,4,0,2,0,0,5,31,1,"7,74 UF",PRIMER SEMESTRE DE 2026,16106,127525553,4544,90007,347108.5589,6292371.21,,0,PREDIOS_NACIONAL,URBANA,5547,1_contains,4269.722988,0,H,46891692,46891692,0,U,SANTA ESTER 778 DP A- 411,16106,4544,90007,0,0,0,0,0,0,1,44,2011,2011,B,3,9,FALSE
16106|02746|00436,16106,2746,436,02746-00436,TRUE,200,SAN MIGUEL,CHILOE 3601 DP. 322 ,-33.487865,-70.647675,59573366,0,59573366,0,0,0,157488,CHILOE 3601 DP. 322,58692968,58692968,0,FALSE,,2034,U,H,,HMA016,,,,,,,,,,SAN MIGUEL,HMA016,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",HMA016,, 100 - 4.400  m²,,157.49,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMA016,SAN MIGUEL,XIII Región Metropolitana,752,0,602,0,0,0,3,1391,0,"6,99 UF",PRIMER SEMESTRE DE 2026,16106,127553459,2746,90077,346925.3805,6293411.508,,0,PREDIOS_NACIONAL,URBANA,2101,1_contains,6436.010313,0,H,58692968,58692968,0,U,CHILOE 3601 DP. 322,16106,2746,90077,0,0,0,0,0,0,1,45,2014,2014,B,3,15,FALSE
16106|01752|00043,16106,1752,43,01752-00043,TRUE,200,SAN MIGUEL,LLANO SUBERCASEAUX 2723 ,-33.479857,-70.64938,40546144,40546144,0,0,0,0,442048,LLANO SUBERCASEAUX 2723,39946938,0,106559,FALSE,,0,U,C,,XMB068,,,,,,,,,,SAN MIGUEL,XMB068,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",XMB068,, 260 - 1.670  m²,,442.05,,COMERCIO,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,XMB068,SAN MIGUEL,XIII Región Metropolitana,184,7,246,0,25,0,2,295,0,"19,62 UF",PRIMER SEMESTRE DE 2026,16106,127550997,1752,90040,346752.8871,6294297.057,,0,PREDIOS_NACIONAL,URBANA,678,1_contains,5085.813945,213118,C,39946938,0,0,U,LLANO SUBERCASEAUX 2723,16106,1752,90040,0,0,0,0,0,0,1,42,1984,1984,C,4,2,FALSE
16106|05629|00046,16106,5629,46,05629-00046,TRUE,200,SAN MIGUEL,BELEN 5842 BRASILIA,-33.510648,-70.639532,42563723,0,42563723,0,0,0,156136,BELEN 5842,41934700,41934700,0,FALSE,,0,U,H,,HBB061,0,14,2022,0,0,150 - 190,347562.0251,6291052.229,123768,SAN MIGUEL,HBB061,XIII Región Metropolitana,0,1,0,0,0,1,45,0,1,"6,93 UF",IBB039,HBB061, 110 - 6.500  m², 150 - 190  m²,117.84,156.14,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HBB061,SAN MIGUEL,XIII Región Metropolitana,0,1,0,0,0,1,45,0,1,"6,93 UF",PRIMER SEMESTRE DE 2026,16106,127534757,5629,46,347721.9137,6290897.203,150 - 190,0,PREDIOS_NACIONAL,URBANA,12265,1_contains,259.2519669,0,H,41934700,41934700,197,U,BELEN 5842,0,0,0,0,0,0,0,0,0,3,65,1966,1984,C|E,4|5,1,FALSE
16106|02961|00014,16106,2961,14,02961-00014,TRUE,200,SAN MIGUEL,R PENA 1490 ,-33.487379,-70.655606,133109320,73078610,60030710,0,0,0,335929,R PENA 1490,131142179,59143557,0,FALSE,,0,U,H,,HMB013,0,14,2022,0,0,120 - 550,346097.6499,6293330.112,266289,SAN MIGUEL,HMB013,XIII Región Metropolitana,86,1,306,0,0,0,47,380,1,"14,91 UF",HMB013,, 120 - 550  m²,,335.93,,HABITACIONAL,2022,14,RAV NO AGRICOLA 2022,1,m²,m²,HMB013,SAN MIGUEL,XIII Región Metropolitana,86,1,306,0,0,0,47,380,1,"14,91 UF",PRIMER SEMESTRE DE 2026,16106,127524891,2961,14,346187.6998,6293453.678,120 - 550,0,PREDIOS_NACIONAL,URBANA,1845,1_contains,359.6363254,0,H,131142179,59143557,290,U,R PENA 1490,0,0,0,0,0,0,0,0,0,2,119,1950,2001,C,3,1,FALSE
